cell_id,day,donor,cell_type,technology
fc2d766eee92,4,13176,NeuP,citeseq
68871bac5c84,2,32606,NeuP,citeseq
d1c06d01432f,3,13176,NeuP,citeseq
164d35e9bf5a,4,32606,NeuP,citeseq
2615a9c1a690,4,32606,NeuP,citeseq
9ba52bf56cff,4,13176,NeuP,citeseq
de75fd33d50f,4,13176,NeuP,citeseq
cb582fa8580e,4,13176,NeuP,citeseq
a4dea99680bb,4,31800,NeuP,citeseq
0aa9959dc950,4,31800,NeuP,citeseq
b341344bed90,4,31800,NeuP,citeseq
daf769c18dbc,4,31800,NeuP,citeseq
a3015f352776,2,31800,NeuP,citeseq
ca7d45c1b8b9,2,32606,NeuP,citeseq
c339505375b9,4,31800,NeuP,citeseq
fe8fd70a5280,3,13176,NeuP,citeseq
4cd9e02ffda3,4,32606,NeuP,citeseq
92a5273daf35,3,13176,NeuP,citeseq
5cbb8409e749,3,32606,NeuP,citeseq
316ddec5a696,3,32606,NeuP,citeseq
b85563a451b0,4,32606,NeuP,citeseq
e6d63bb9cb7a,4,31800,NeuP,citeseq
e4a61fa44ae1,3,13176,NeuP,citeseq
367878041c40,4,13176,NeuP,citeseq
963a54a648ec,3,31800,NeuP,citeseq
61e9a2fe443e,3,13176,NeuP,citeseq
c498027d5303,3,13176,NeuP,citeseq
6a59d7198671,2,32606,NeuP,citeseq
6a1551b16cba,3,31800,NeuP,citeseq
2a3f3817f99c,2,13176,NeuP,citeseq
3c66006f0d54,2,31800,NeuP,citeseq
69c1694a5252,2,13176,NeuP,citeseq
69b9de2a1a87,3,31800,NeuP,citeseq
652d38c00bf0,4,31800,NeuP,citeseq
86914f96294f,3,13176,NeuP,citeseq
e2b4e063d32e,2,32606,NeuP,citeseq
55cfef20cadf,4,31800,NeuP,citeseq
7440d479d6df,2,31800,NeuP,citeseq
ee0284e9b43a,3,13176,NeuP,citeseq
3a0a038755a4,2,31800,NeuP,citeseq
6524eea21930,4,13176,NeuP,citeseq
6a5fb45e1e33,3,32606,NeuP,citeseq
0fde5eb315f2,3,13176,NeuP,citeseq
d4f0f3bc177c,4,13176,NeuP,citeseq
b565b18cb7a4,3,31800,NeuP,citeseq
6a9573bebbea,3,32606,NeuP,citeseq
7298db529332,3,32606,NeuP,citeseq
f2c05be62d47,2,31800,NeuP,citeseq
fd37141b8e6d,4,32606,NeuP,citeseq
372cccbd2863,4,31800,NeuP,citeseq
7f4e15d16861,2,13176,NeuP,citeseq
1e7aaed2cb1a,4,32606,NeuP,citeseq
8f88162b2b77,4,13176,NeuP,citeseq
a10d9e13fa4b,3,31800,NeuP,citeseq
08f96f15f5d0,4,13176,NeuP,citeseq
3f6096f48735,3,13176,NeuP,citeseq
5aad333bb064,2,32606,NeuP,citeseq
7b87ef43ed13,3,32606,NeuP,citeseq
133d57ed520e,3,31800,NeuP,citeseq
1614a3fffa31,4,31800,NeuP,citeseq
57c44b3ce63b,3,32606,NeuP,citeseq
f8708298f1f4,3,31800,NeuP,citeseq
cf1039fc412f,3,13176,NeuP,citeseq
8973fa27bb7f,4,31800,NeuP,citeseq
cbaf4f3a0340,4,32606,NeuP,citeseq
4302cbf0bf79,2,13176,NeuP,citeseq
fb22f9264bb8,4,13176,NeuP,citeseq
4f9c7a2d44a9,3,13176,NeuP,citeseq
deb608b62326,3,32606,NeuP,citeseq
da654a598aca,2,13176,NeuP,citeseq
fe2a7fedc305,4,13176,NeuP,citeseq
defef4424f94,4,31800,NeuP,citeseq
27255bf4f6ae,4,13176,NeuP,citeseq
81901278ffa1,4,13176,NeuP,citeseq
76606bde0925,4,13176,NeuP,citeseq
7566cf218bb5,3,13176,NeuP,citeseq
d44fdba68f51,3,13176,NeuP,citeseq
15686aefbe42,2,31800,NeuP,citeseq
7dacd473a25e,4,31800,NeuP,citeseq
c92960297380,3,13176,NeuP,citeseq
975396f01f19,3,31800,NeuP,citeseq
b2d757501df9,4,13176,NeuP,citeseq
b920e8a9df6c,2,32606,NeuP,citeseq
05fb9945cfac,2,31800,NeuP,citeseq
398431f06817,4,31800,NeuP,citeseq
9e5558189a65,2,13176,NeuP,citeseq
a8940182a87c,4,31800,NeuP,citeseq
917623667fb7,2,13176,NeuP,citeseq
f612c252b264,3,13176,NeuP,citeseq
c17dffb806fe,3,32606,NeuP,citeseq
7a6f5a6fdfef,3,13176,NeuP,citeseq
15af194f9aa0,4,31800,NeuP,citeseq
367aa41e4c6e,4,13176,NeuP,citeseq
4ce4a7f0a2f5,4,31800,NeuP,citeseq
bc8e8f2fbf82,3,13176,NeuP,citeseq
553934742b32,2,31800,NeuP,citeseq
09404b90c255,4,31800,NeuP,citeseq
cb1b7f98b92d,2,32606,NeuP,citeseq
5c5e74c27636,2,13176,NeuP,citeseq
34a121237653,4,13176,NeuP,citeseq
94ec7306cb75,3,31800,NeuP,citeseq
bd073c2fc32e,4,32606,NeuP,citeseq
38f7488fe178,3,13176,NeuP,citeseq
b83c75a696cb,4,32606,NeuP,citeseq
756087f81d88,4,32606,NeuP,citeseq
7bfa50ddf2bb,2,32606,NeuP,citeseq
add79bb8be70,4,32606,NeuP,citeseq
f4ebfc1a9e86,2,32606,NeuP,citeseq
2a8b904e8e8e,2,31800,NeuP,citeseq
803eb9a2f9e1,3,13176,NeuP,citeseq
4c1d13e171d4,4,32606,NeuP,citeseq
07601738bf67,2,31800,NeuP,citeseq
87a182f351ed,4,13176,NeuP,citeseq
d7610e5f316f,4,32606,NeuP,citeseq
374ee439809f,4,31800,NeuP,citeseq
20a5b8409fb8,4,13176,NeuP,citeseq
fc923d3320f5,3,32606,NeuP,citeseq
48dc01fe06c2,2,31800,NeuP,citeseq
172209974f76,4,13176,NeuP,citeseq
96b5608be28e,3,32606,NeuP,citeseq
e417a85add47,4,13176,NeuP,citeseq
6ff803fe2659,2,32606,NeuP,citeseq
68d929551b93,4,13176,NeuP,citeseq
eacadedd6f10,4,32606,NeuP,citeseq
d851f814496c,2,31800,NeuP,citeseq
91c2230eb05b,3,13176,NeuP,citeseq
3d2512696b75,2,31800,NeuP,citeseq
0ee69dca471f,2,13176,NeuP,citeseq
7c838afe5ed4,4,32606,NeuP,citeseq
3972d897d17c,4,31800,NeuP,citeseq
0950b5c805d0,4,31800,NeuP,citeseq
7c48e630537a,4,32606,NeuP,citeseq
4c699c075fa4,4,13176,NeuP,citeseq
092fcb8a549a,4,31800,NeuP,citeseq
09a1f11da3bc,2,31800,NeuP,citeseq
4dcb3694fe3b,4,13176,NeuP,citeseq
dafebe096db5,4,31800,NeuP,citeseq
55686d43723a,3,32606,NeuP,citeseq
ffcabc0b6989,2,32606,NeuP,citeseq
8bbf54eed5b8,4,31800,NeuP,citeseq
6af1f8be66f4,2,32606,NeuP,citeseq
b05c270ea8fc,3,31800,NeuP,citeseq
66dd89aa128d,2,13176,NeuP,citeseq
40e94e4c30d1,3,13176,NeuP,citeseq
fda976b05680,3,13176,NeuP,citeseq
d7a48840045e,4,31800,NeuP,citeseq
9ac613eb74bb,4,31800,NeuP,citeseq
3311c2fae76a,2,31800,NeuP,citeseq
0fa31d15ac2e,3,31800,NeuP,citeseq
044e9405b2b5,4,31800,NeuP,citeseq
619b48f99092,4,31800,NeuP,citeseq
79a222f13283,3,13176,NeuP,citeseq
be980767c05a,4,31800,NeuP,citeseq
7a1a262b66d9,3,13176,NeuP,citeseq
ab172db87b71,4,31800,NeuP,citeseq
612c60dc478a,4,13176,NeuP,citeseq
99fe0a6fcef9,3,32606,NeuP,citeseq
7393ea8ac329,4,32606,NeuP,citeseq
62dcc1a12fcc,2,31800,NeuP,citeseq
d92e28b900b2,3,32606,NeuP,citeseq
963125a4d692,2,31800,NeuP,citeseq
463500cde617,4,31800,NeuP,citeseq
40e93e95a74e,3,32606,NeuP,citeseq
c151c0488d0d,4,13176,NeuP,citeseq
296254275f2a,3,31800,NeuP,citeseq
1bbe2ca63662,3,31800,NeuP,citeseq
d99ccc8016a7,3,31800,NeuP,citeseq
70c7785d8b95,2,31800,NeuP,citeseq
7a87bf6f7643,4,31800,NeuP,citeseq
c06b100ffdf3,4,32606,NeuP,citeseq
6c6e026620cc,2,31800,NeuP,citeseq
39d4a5a1e81f,3,32606,NeuP,citeseq
eb52882583c4,4,32606,NeuP,citeseq
4a37127bc705,2,31800,NeuP,citeseq
2b10dd1ff205,3,13176,NeuP,citeseq
7f57a773ef31,3,13176,NeuP,citeseq
0c0814fe5bcd,3,31800,NeuP,citeseq
a7f1e16e05c2,2,32606,NeuP,citeseq
b967d05d87db,4,32606,NeuP,citeseq
ac62370fda9b,2,31800,NeuP,citeseq
8d191ef65538,2,32606,NeuP,citeseq
d6898e056095,3,31800,NeuP,citeseq
1c213a36b4e3,4,13176,NeuP,citeseq
794ba62c9d8f,3,31800,NeuP,citeseq
0aab99ebb150,4,31800,NeuP,citeseq
189fd95b3648,3,13176,NeuP,citeseq
2a24f6b5c0ee,2,13176,NeuP,citeseq
8f82b7766882,3,13176,NeuP,citeseq
6618569672bc,2,13176,NeuP,citeseq
2d93c456d63e,3,13176,NeuP,citeseq
7ca2c0becbae,4,13176,NeuP,citeseq
354454815b7f,4,31800,NeuP,citeseq
c36c712bb2fc,4,31800,NeuP,citeseq
ed8b1d945a5f,4,31800,NeuP,citeseq
6caaf47b38a7,3,32606,NeuP,citeseq
a7a577340f97,4,31800,NeuP,citeseq
597257be39b8,2,32606,NeuP,citeseq
70fb86c154d1,3,32606,NeuP,citeseq
c4f2328d6cf9,4,13176,NeuP,citeseq
33f12a3afe92,4,31800,NeuP,citeseq
9a6c68f4492a,4,31800,NeuP,citeseq
80205eeb5256,3,13176,NeuP,citeseq
58e78a816206,4,31800,NeuP,citeseq
72623e99d634,2,13176,NeuP,citeseq
1b83afc193f9,4,31800,NeuP,citeseq
25849898629f,4,13176,NeuP,citeseq
ace5413e28d4,4,31800,NeuP,citeseq
bb5c4a982884,4,13176,NeuP,citeseq
31dbc0cc13f9,4,13176,NeuP,citeseq
6dc696d16a0d,3,13176,NeuP,citeseq
64694ce21c32,2,32606,NeuP,citeseq
18e5d3f9a4b0,3,31800,NeuP,citeseq
0f1001baf97f,2,31800,NeuP,citeseq
9a2c815028c8,3,31800,NeuP,citeseq
278dab742447,4,31800,NeuP,citeseq
dc9c3eb50f8a,4,13176,NeuP,citeseq
05e252426255,4,32606,NeuP,citeseq
b2e53e372bae,2,13176,NeuP,citeseq
4867dec06cd3,3,13176,NeuP,citeseq
9606efc26742,2,31800,NeuP,citeseq
4bc8033a92aa,4,31800,NeuP,citeseq
162a54956878,3,31800,NeuP,citeseq
ff609d89f541,4,32606,NeuP,citeseq
b96db5fcab47,4,32606,NeuP,citeseq
7cf51799cbb4,2,31800,NeuP,citeseq
6b40227c104d,3,31800,NeuP,citeseq
db873428ffda,4,32606,NeuP,citeseq
818fe4a615c4,4,31800,NeuP,citeseq
21efe39f7047,3,32606,NeuP,citeseq
37e3e4c3029f,3,32606,NeuP,citeseq
adb127f37891,4,31800,NeuP,citeseq
ebcdb3e83dea,2,31800,NeuP,citeseq
8a18d185bf26,2,31800,NeuP,citeseq
cfb1e01a59d1,3,32606,NeuP,citeseq
ddb932484efc,3,32606,NeuP,citeseq
a120007b7798,2,32606,NeuP,citeseq
5b47c2ad6d45,3,32606,NeuP,citeseq
63b4a3d47ca9,3,13176,NeuP,citeseq
52a05a8f605f,3,13176,NeuP,citeseq
0de9365ed763,2,31800,NeuP,citeseq
5e8709dd6692,4,13176,NeuP,citeseq
817d709912ed,3,13176,NeuP,citeseq
1a8795075866,2,31800,NeuP,citeseq
e3454593b67f,4,13176,NeuP,citeseq
4754bc2693d9,4,32606,NeuP,citeseq
2ff02cc57f86,3,13176,NeuP,citeseq
9973d9943b85,2,31800,NeuP,citeseq
d23bdc4d32c7,2,32606,NeuP,citeseq
09ff7c8f8110,4,13176,NeuP,citeseq
fd8bde2ef5f9,4,32606,NeuP,citeseq
df025ba0dfdf,3,32606,NeuP,citeseq
737ce9720b2f,4,32606,NeuP,citeseq
dfea30ea60a7,3,13176,NeuP,citeseq
fcc4e9c2fa45,2,31800,NeuP,citeseq
e789c42a0e71,4,31800,NeuP,citeseq
83dc493d95ae,3,32606,NeuP,citeseq
b65feb57ca14,2,13176,NeuP,citeseq
18ea584bedcd,4,32606,NeuP,citeseq
ac4ff783abcd,4,32606,NeuP,citeseq
78fba1de7fb4,3,31800,NeuP,citeseq
51ce630fc267,4,32606,NeuP,citeseq
1307b8685512,2,31800,NeuP,citeseq
d577b0988202,3,31800,NeuP,citeseq
7050020ced8a,2,32606,NeuP,citeseq
2167178be84e,4,32606,NeuP,citeseq
0cadf0e09d7d,4,13176,NeuP,citeseq
a82e7f7e101b,4,13176,NeuP,citeseq
6e361edd1759,4,32606,NeuP,citeseq
8dbb95f1bac7,3,32606,NeuP,citeseq
1e84a63fc6ed,4,13176,NeuP,citeseq
513a24c13408,2,13176,NeuP,citeseq
01ae5e75ff46,4,31800,NeuP,citeseq
3e164dd5d045,4,13176,NeuP,citeseq
33a4f7ddfe0f,2,32606,NeuP,citeseq
3b79380a23d7,2,32606,NeuP,citeseq
fb75aac93443,3,32606,NeuP,citeseq
b5323488bbc7,3,31800,NeuP,citeseq
0bd672336171,2,13176,NeuP,citeseq
ce434c2811cf,3,32606,NeuP,citeseq
ff126c3463a2,2,32606,NeuP,citeseq
84c3d1262658,2,32606,NeuP,citeseq
327fb85385f6,4,13176,NeuP,citeseq
daf775bbfebf,4,13176,NeuP,citeseq
694361e26148,3,32606,NeuP,citeseq
db42e0099f6e,2,13176,NeuP,citeseq
c229bf0089b3,4,31800,NeuP,citeseq
77d39c8bbc5c,3,31800,NeuP,citeseq
62d8b78a0d13,3,13176,NeuP,citeseq
c21428c6cb02,4,31800,NeuP,citeseq
fe919efb7f92,2,32606,NeuP,citeseq
6f9223fa73b1,2,13176,NeuP,citeseq
bca8ce0f6e89,4,31800,NeuP,citeseq
93cc02f78846,4,32606,NeuP,citeseq
eeb7d79cb6cd,4,32606,NeuP,citeseq
7197aafee307,4,13176,NeuP,citeseq
b352f82343e3,4,13176,NeuP,citeseq
5ab55cae024f,4,32606,NeuP,citeseq
4daa9eab6548,4,31800,NeuP,citeseq
71e800fe64de,4,31800,NeuP,citeseq
99b366f5673d,4,31800,NeuP,citeseq
b3bde148200b,4,31800,NeuP,citeseq
55bacbf68c5d,4,31800,NeuP,citeseq
561826542d0c,4,32606,NeuP,citeseq
cc32ec937b99,3,13176,NeuP,citeseq
77d6c89ace9e,2,31800,NeuP,citeseq
237077db1ffa,2,32606,NeuP,citeseq
4dc643c5b15e,3,13176,NeuP,citeseq
d1aba935a5ce,2,13176,NeuP,citeseq
fd6e90bda4a8,4,31800,NeuP,citeseq
79eec6d68373,2,32606,NeuP,citeseq
32afa0198d04,3,31800,NeuP,citeseq
a2a62ffdc040,3,13176,NeuP,citeseq
efa5f422bf60,3,13176,NeuP,citeseq
3e70d984bf61,2,31800,NeuP,citeseq
90f81a559124,4,31800,NeuP,citeseq
f09a9a2d220c,2,32606,NeuP,citeseq
244d93af115a,3,32606,NeuP,citeseq
2a4028376136,4,32606,NeuP,citeseq
b21be50c2560,2,31800,NeuP,citeseq
d8224b340419,4,31800,NeuP,citeseq
906e1a697c16,2,31800,NeuP,citeseq
a28fdf592666,2,32606,NeuP,citeseq
a80b8721bb8f,3,31800,NeuP,citeseq
833cd351bb12,4,31800,NeuP,citeseq
ff86c62e48f1,4,31800,NeuP,citeseq
d8b5ea600271,3,32606,NeuP,citeseq
56dd2ecfa3b3,3,32606,NeuP,citeseq
d11fd565179b,2,31800,NeuP,citeseq
6680f367906f,3,32606,NeuP,citeseq
1316987d3cbc,2,31800,NeuP,citeseq
69ef64ac0bc8,4,32606,NeuP,citeseq
4d72ba790c7d,2,31800,NeuP,citeseq
b921de21b3c5,3,13176,NeuP,citeseq
88baa52c7ae5,2,31800,NeuP,citeseq
475f82d0b823,3,32606,NeuP,citeseq
c796e899c20f,4,31800,NeuP,citeseq
99066ca642cb,3,31800,NeuP,citeseq
76d84e53dfae,3,13176,NeuP,citeseq
bcabf5c7d621,4,32606,NeuP,citeseq
1e6ab21e8bb6,4,32606,NeuP,citeseq
b90ea07103f0,4,13176,NeuP,citeseq
008269547098,3,32606,NeuP,citeseq
92ebbee65b84,4,32606,NeuP,citeseq
ce7fd9fa2fea,4,13176,NeuP,citeseq
361db6eeefe2,3,32606,NeuP,citeseq
1a771b4a2672,2,31800,NeuP,citeseq
533884af025f,2,13176,NeuP,citeseq
4dd269fa7572,4,13176,NeuP,citeseq
b74f3aa3d17a,3,31800,NeuP,citeseq
626f049f452c,3,32606,NeuP,citeseq
05b0f5341387,2,31800,NeuP,citeseq
5ace46aa416a,3,13176,NeuP,citeseq
ab8ef82d5142,3,31800,NeuP,citeseq
ed48598fa873,4,32606,NeuP,citeseq
c9c31d5c57d9,4,13176,NeuP,citeseq
90b1935d44e5,4,32606,NeuP,citeseq
2c458192a703,4,31800,NeuP,citeseq
4f2c9d7e16c9,3,31800,NeuP,citeseq
e4c2bba6d155,4,31800,NeuP,citeseq
2a2a2184b712,4,13176,NeuP,citeseq
efce6fa453ee,4,32606,NeuP,citeseq
51fed16dcbac,4,13176,NeuP,citeseq
e9f6d2572df4,4,13176,NeuP,citeseq
213cfd5245b0,4,13176,NeuP,citeseq
167de96d2e12,3,32606,NeuP,citeseq
4a6f19d0d787,2,31800,NeuP,citeseq
4d88bd338df5,2,13176,NeuP,citeseq
05bbbefa40ea,3,31800,NeuP,citeseq
ef0654b27d7c,2,13176,NeuP,citeseq
32f6c06a2a16,2,32606,NeuP,citeseq
038ae7d08997,3,32606,NeuP,citeseq
74616a43515a,2,31800,NeuP,citeseq
86b6cc0a35ce,2,32606,NeuP,citeseq
0b9121505bff,2,32606,NeuP,citeseq
ca2411688cc5,4,31800,NeuP,citeseq
34643333af08,4,31800,NeuP,citeseq
2bc23e139e0a,3,32606,NeuP,citeseq
580921e82cb7,3,31800,NeuP,citeseq
0516204a883c,4,13176,NeuP,citeseq
541dee49caf1,2,32606,NeuP,citeseq
330e0ace906e,2,32606,NeuP,citeseq
73539964f5c1,2,31800,NeuP,citeseq
153ece13fe99,3,13176,NeuP,citeseq
0926c19bd560,4,32606,NeuP,citeseq
4a2d1206fc21,3,32606,NeuP,citeseq
ec42c89a62d9,2,32606,NeuP,citeseq
506e722ae69e,4,31800,NeuP,citeseq
955806168f9f,3,31800,NeuP,citeseq
c9aaa95ad8d7,4,13176,NeuP,citeseq
6788f5ce376d,2,32606,NeuP,citeseq
ee07459b72c3,3,13176,NeuP,citeseq
3906076ff24e,4,31800,NeuP,citeseq
6e79a9967145,3,13176,NeuP,citeseq
ee06693ddc41,3,13176,NeuP,citeseq
48d9d53c4105,4,32606,NeuP,citeseq
cd38e999909c,3,32606,NeuP,citeseq
d83652cbad24,4,31800,NeuP,citeseq
8eb1ea573c5b,4,32606,NeuP,citeseq
66d15c2d1058,3,32606,NeuP,citeseq
7b9376d36a6a,4,13176,NeuP,citeseq
f29dabceeb57,3,32606,NeuP,citeseq
e6edcbcd3b83,2,31800,NeuP,citeseq
f4f9d4908f20,3,13176,NeuP,citeseq
74071142f14d,3,13176,NeuP,citeseq
c42763719808,4,13176,NeuP,citeseq
21a2148700d4,4,13176,NeuP,citeseq
563bb6f6cdf2,4,13176,NeuP,citeseq
fb7842c07407,2,32606,NeuP,citeseq
2a1c06b2dd1f,4,32606,NeuP,citeseq
42ddf3c85b4b,2,32606,NeuP,citeseq
937d8aae7562,4,13176,NeuP,citeseq
eb4966d2d100,3,13176,NeuP,citeseq
a76f70874171,4,13176,NeuP,citeseq
4daaf23587ba,3,32606,NeuP,citeseq
c59b08876255,3,13176,NeuP,citeseq
447a0394bbe0,4,31800,NeuP,citeseq
824aa50e36c9,4,31800,NeuP,citeseq
f6053b9bb41c,2,13176,NeuP,citeseq
53e462f3672b,3,32606,NeuP,citeseq
af77bb120a25,4,32606,NeuP,citeseq
e455cbca799e,4,31800,NeuP,citeseq
788ad9d1d749,3,32606,NeuP,citeseq
833ebe889137,4,32606,NeuP,citeseq
026a386bde8f,4,13176,NeuP,citeseq
46b8b22f9690,2,32606,NeuP,citeseq
cda19cddc88c,4,31800,NeuP,citeseq
1672dcea244c,4,32606,NeuP,citeseq
806a85f0dd31,4,31800,NeuP,citeseq
8bd4a42ba4f5,2,31800,NeuP,citeseq
72e1896f828d,4,13176,NeuP,citeseq
4ebe262990f0,4,13176,NeuP,citeseq
a9c3887e620e,3,13176,NeuP,citeseq
a203d230571d,2,13176,NeuP,citeseq
e6c09473f02a,2,32606,NeuP,citeseq
bdea5f25c14b,3,32606,NeuP,citeseq
fdc9345fa87e,3,31800,NeuP,citeseq
c83680d58898,4,31800,NeuP,citeseq
fbca01219b21,2,13176,NeuP,citeseq
a49dd10a8f06,3,31800,NeuP,citeseq
780a2653e9ee,3,32606,NeuP,citeseq
b2162051c2f0,2,31800,NeuP,citeseq
041f433b4bf5,2,31800,NeuP,citeseq
8b147f98f3c2,3,13176,NeuP,citeseq
2fbee5f0fa46,3,13176,NeuP,citeseq
550a2e69d04b,4,31800,NeuP,citeseq
d6e6a8183feb,3,32606,NeuP,citeseq
be6ba1e1dd91,2,32606,NeuP,citeseq
f02a8049759a,4,13176,NeuP,citeseq
de2a05d4ff45,4,31800,NeuP,citeseq
448cd614b01f,4,13176,NeuP,citeseq
de6499962996,4,32606,NeuP,citeseq
878d8dac5fc9,4,13176,NeuP,citeseq
1c62f00575aa,3,13176,NeuP,citeseq
0d206ab182ba,4,32606,NeuP,citeseq
45d0c5b5be79,3,31800,NeuP,citeseq
b109298e9f04,2,31800,NeuP,citeseq
72e0055c8d33,4,13176,NeuP,citeseq
16bca3d1a9c0,3,32606,NeuP,citeseq
8b06eb9dd5a0,2,31800,NeuP,citeseq
ab7d3e8f41e4,3,32606,NeuP,citeseq
1ffb01847844,3,31800,NeuP,citeseq
041ce56a90aa,4,13176,NeuP,citeseq
9af4703d7191,3,32606,NeuP,citeseq
dfe881569daf,3,13176,NeuP,citeseq
60e2186bdb98,3,13176,NeuP,citeseq
c6311033abec,4,31800,NeuP,citeseq
ea1975bd6055,2,32606,NeuP,citeseq
6037bfe17e8f,4,13176,NeuP,citeseq
391bd4c338b1,4,32606,NeuP,citeseq
cd75f460dcb7,2,32606,NeuP,citeseq
7b77158e3816,3,13176,NeuP,citeseq
864bb388cd84,3,31800,NeuP,citeseq
e768d7a6a7e7,2,31800,NeuP,citeseq
96aeef918f52,4,13176,NeuP,citeseq
3f390bc91527,2,13176,NeuP,citeseq
8d185da77ecd,2,13176,NeuP,citeseq
5ffd0b0201a9,4,13176,NeuP,citeseq
49d4885ad8ea,3,13176,NeuP,citeseq
cc6f03f41c9e,3,32606,NeuP,citeseq
54b7b12607b1,2,13176,NeuP,citeseq
8bff46383c00,4,32606,NeuP,citeseq
da62e440d21d,4,31800,NeuP,citeseq
1a71ea96f592,4,32606,NeuP,citeseq
8edf46482ee4,2,13176,NeuP,citeseq
227161bcfd1f,4,31800,NeuP,citeseq
5d8c9795d15a,2,32606,NeuP,citeseq
3d419cc10ef1,2,32606,NeuP,citeseq
1db19f217161,3,32606,NeuP,citeseq
dea1ee84cf77,4,32606,NeuP,citeseq
1772c75a40dd,4,13176,NeuP,citeseq
25c039381026,4,31800,NeuP,citeseq
c2a9e93e8dae,3,31800,NeuP,citeseq
c185953a8e88,4,32606,NeuP,citeseq
8242e8b3b338,4,13176,NeuP,citeseq
3fe428e5c190,2,32606,NeuP,citeseq
dc53a21cba0f,2,32606,NeuP,citeseq
881adc458abe,4,32606,NeuP,citeseq
dd32e1848284,2,31800,NeuP,citeseq
79ec9d5b6723,3,32606,NeuP,citeseq
668c42473a70,4,13176,NeuP,citeseq
4e96d43697bb,4,31800,NeuP,citeseq
a64c2383b8bd,3,13176,NeuP,citeseq
2bc4da44ac28,3,31800,NeuP,citeseq
0cf7c5f7043d,3,13176,NeuP,citeseq
f5cfc8b07015,4,32606,NeuP,citeseq
cfccf779ddd7,4,31800,NeuP,citeseq
292b45854d60,4,31800,NeuP,citeseq
85d19b3931be,4,13176,NeuP,citeseq
48b781bd3589,2,13176,NeuP,citeseq
c51d3dab81d7,3,31800,NeuP,citeseq
d7e99e501f8c,2,13176,NeuP,citeseq
123573f9fc35,4,32606,NeuP,citeseq
3f7745a2c678,2,32606,NeuP,citeseq
d92abb49afbd,4,32606,NeuP,citeseq
00945e47aba9,4,13176,NeuP,citeseq
4f0c767cfe4a,2,32606,NeuP,citeseq
be6cd6c659f8,3,32606,NeuP,citeseq
ef6d3196fb72,3,31800,NeuP,citeseq
fa67ed93c28d,2,31800,NeuP,citeseq
c2d3c1a156e4,4,32606,NeuP,citeseq
3664dd58c051,3,13176,NeuP,citeseq
8a007eebea5a,3,31800,NeuP,citeseq
9e66ef1df9fb,3,31800,NeuP,citeseq
43fcb56cca1c,4,32606,NeuP,citeseq
1c3b1ad73152,3,31800,NeuP,citeseq
d5ad4a613408,4,13176,NeuP,citeseq
c43c42bcde36,4,31800,NeuP,citeseq
2c59ab31a7d6,2,32606,NeuP,citeseq
c91cd64f6439,3,31800,NeuP,citeseq
e0142c634e6e,4,31800,NeuP,citeseq
311245d4c37c,4,32606,NeuP,citeseq
2e3ece2a96a4,3,31800,NeuP,citeseq
88aa4e76d685,4,31800,NeuP,citeseq
980d4e1046ab,2,31800,NeuP,citeseq
65ce16025b5c,2,32606,NeuP,citeseq
ea110ae2793a,3,31800,NeuP,citeseq
fc570ccb3c45,2,31800,NeuP,citeseq
df85626ec43c,4,32606,NeuP,citeseq
e0e5aba42740,3,13176,NeuP,citeseq
952b0cbb1e83,4,32606,NeuP,citeseq
5bc5b9de0cae,2,31800,NeuP,citeseq
f971d5748b44,2,31800,NeuP,citeseq
3cf93f0a437e,2,31800,NeuP,citeseq
e854e34ac4de,3,31800,NeuP,citeseq
b09bd83c0198,3,32606,NeuP,citeseq
d3b03ec5ca54,3,13176,NeuP,citeseq
db8381116c2d,4,13176,NeuP,citeseq
df84421d2e4f,3,32606,NeuP,citeseq
3c9823f4acc0,4,31800,NeuP,citeseq
f59c3d361181,3,13176,NeuP,citeseq
c50cf907dda2,4,13176,NeuP,citeseq
65d7f730640f,3,32606,NeuP,citeseq
1bff74e55ab0,4,31800,NeuP,citeseq
2d4269aa36bb,4,13176,NeuP,citeseq
26801b81ae24,2,31800,NeuP,citeseq
490b37a76f2d,4,31800,NeuP,citeseq
e9e134f55441,3,13176,NeuP,citeseq
cb561b0688a9,2,32606,NeuP,citeseq
7abd5cbc0b01,2,13176,NeuP,citeseq
9d889263aa7d,3,31800,NeuP,citeseq
08db42e74194,2,32606,NeuP,citeseq
73ca2349cba3,2,31800,NeuP,citeseq
1a9b5fe5876a,3,32606,NeuP,citeseq
061fb4ac06c9,3,13176,NeuP,citeseq
cb7d7829d787,3,13176,NeuP,citeseq
04a519cc1e48,4,32606,NeuP,citeseq
5c370069d77c,2,31800,NeuP,citeseq
b4feaaf2b226,2,31800,NeuP,citeseq
c4a4c428efc5,3,31800,NeuP,citeseq
8e37040d715a,3,31800,NeuP,citeseq
aa9ac233cd2e,4,13176,NeuP,citeseq
dfb623cd1e45,2,32606,NeuP,citeseq
6fd4ce9f6998,3,13176,NeuP,citeseq
8ee29dd73827,3,13176,NeuP,citeseq
ba8b8f492fa5,4,13176,NeuP,citeseq
aa7f0a379c7e,2,13176,NeuP,citeseq
32fa50d45ea4,3,13176,NeuP,citeseq
60bb6e65e27e,2,31800,NeuP,citeseq
df84412fb8b0,4,31800,NeuP,citeseq
b3d9139e928f,2,32606,NeuP,citeseq
9a509b7f61eb,4,31800,NeuP,citeseq
f5418848f1a4,4,13176,NeuP,citeseq
